Artikelnr,GNP,Materialklass,Enhet,Lagerförd,Benämning,Multipel,Miljöavgift,Förlängd ansvarstid,Energieffektivt
19048266,13.7,PPA300,ST,N,LÅSKIL TILL SVEP MÖRKBRUN 56PLANNJA,0,N,J,N
19048267,12.5,PPA300,ST,N,LÅSKIL TILL SVEP VIT 80PLANNJA,0,N,J,N
19048269,17.3,PPA310,ST,N,LÅSKIL TILL SVEP KOPPARPLANNJA,0,N,J,N
19048271,736,PPA300,ST,J,SOCKELKNÄ 100 SVART 01PLANNJA,0,N,J,N
19048272,809,PPA300,ST,N,SOCKELKNÄ 100 MÖRKSILVER 15PLANNJA,0,N,J,N
19048273,809,PPA300,ST,N,SOCKELKNÄ 100 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048274,809,PPA300,ST,N,SOCKELKNÄ 100 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048275,809,PPA300,ST,N,SOCKELKNÄ 100 MÖRKRÖD 22PLANNJA,0,N,J,N
19048276,809,PPA300,ST,N,SOCKELKNÄ 100 BRUNRÖD 42PLANNJA,0,N,J,N
19048277,809,PPA300,ST,N,SOCKELKNÄ 100 SILVERMET. 45PLANNJA,0,N,J,N
19048278,809,PPA300,ST,N,SOCKELKNÄ 100 MÖRKBRUN 56PLANNJA,0,N,J,N
19048279,736,PPA300,ST,J,SOCKELKNÄ 100 VIT 80PLANNJA,0,N,J,N
19048281,791,PPA300,ST,N,SOCKELKNÄ 110 SVART 01PLANNJA,0,N,J,N
19048282,870,PPA300,ST,N,SOCKELKNÄ 110 BRUNRÖD 42PLANNJA,0,N,J,N
19048283,870,PPA300,ST,N,SOCKELKNÄ 110 MÖRKBRUN 56PLANNJA,0,N,J,N
19048284,644,PPA300,ST,N,SOCKELKNÄ 75 SVART 01PLANNJA,0,N,J,N
19048285,708,PPA300,ST,N,SOCKELKNÄ 75 MÖRKSILVER 15PLANNJA,0,N,J,N
19048286,708,PPA300,ST,N,SOCKELKNÄ 75 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048287,708,PPA300,ST,N,SOCKELKNÄ 75 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048290,708,PPA300,ST,N,SOCKELKNÄ 75 SILVERMET. 45PLANNJA,0,N,J,N
19048291,708,PPA300,ST,N,SOCKELKNÄ 75 MÖRKBRUN 56PLANNJA,0,N,J,N
19048292,644,PPA300,ST,N,SOCKELKNÄ 75 VIT 80PLANNJA,0,N,J,N
19048294,674,PPA300,ST,J,SOCKELKNÄ 90 SVART 01PLANNJA,0,N,J,N
19048295,742,PPA300,ST,N,SOCKELKNÄ 90 MÖRKSILVER 15PLANNJA,0,N,J,N
19048296,742,PPA300,ST,N,SOCKELKNÄ 90 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048297,742,PPA300,ST,N,SOCKELKNÄ 90 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048298,742,PPA300,ST,N,SOCKELKNÄ 90 MÖRKRÖD 22PLANNJA,0,N,J,N
19048299,742,PPA300,ST,N,SOCKELKNÄ 90 BRUNRÖD 42PLANNJA,0,N,J,N
19048300,742,PPA300,ST,J,SOCKELKNÄ 90 SILVERMET. 45PLANNJA,0,N,J,N
19048301,742,PPA300,ST,N,SOCKELKNÄ 90 MÖRKBRUN 56PLANNJA,0,N,J,N
19048302,674,PPA300,ST,J,SOCKELKNÄ 90 VIT 80PLANNJA,0,N,J,N
19048304,2195,PPA310,ST,N,SOCKELKNÄ 90 KOPPARPLANNJA,0,N,J,N
19048305,317,PPA300,ST,N,LÖVAVSKILJARE LÖVISSVART 01,0,N,J,N
19048313,317,PPA300,ST,N,LÖVAVSKILJARE LÖVISVIT 80,0,N,J,N
19048326,197,PPA300,ST,J,OMV.KUPA 100-75 SVART 01PLANNJA,0,N,J,N
19048327,217,PPA300,ST,N,OMV.KUPA 100-75 MÖRKSILVER 15PLANNJA,0,N,J,N
19048328,217,PPA300,ST,N,OMV.KUPA 100-75 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048329,217,PPA300,ST,N,OMV.KUPA 100-75 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048332,217,PPA300,ST,N,OMV.KUPA 100-75 SILVERMET. 45PLANNJA,0,N,J,N
19048333,217,PPA300,ST,N,OMV.KUPA 100-75 MÖRKBRUN 56PLANNJA,0,N,J,N
19048334,197,PPA300,ST,J,OMV.KUPA 100-75 VIT 80PLANNJA,0,N,J,N
19048336,879,PPA310,ST,N,OMV.KUPA 100-75 KOPPARPLANNJA,0,N,J,N
19048337,197,PPA300,ST,J,OMV.KUPA 100-90 SVART 01PLANNJA,0,N,J,N
19048338,217,PPA300,ST,N,OMV.KUPA 100-90 MÖRKSILVER 15PLANNJA,0,N,J,N
19048339,217,PPA300,ST,N,OMV.KUPA 100-90 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048340,217,PPA300,ST,N,OMV.KUPA 100-90 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048343,217,PPA300,ST,N,OMV.KUPA 100-90 SILVERMET. 45PLANNJA,0,N,J,N
19048344,217,PPA300,ST,N,OMV.KUPA 100-90 MÖRKBRUN 56PLANNJA,0,N,J,N
19048345,197,PPA300,ST,J,OMV.KUPA 100-90 VIT 80PLANNJA,0,N,J,N
19048347,879,PPA310,ST,N,OMV.KUPA 100-90 KOPPARPLANNJA,0,N,J,N
19048348,210,PPA300,ST,J,OMV.KUPA 125-100 SVART 01PLANNJA,0,N,J,N
19048349,231,PPA300,ST,N,OMV.KUPA 125-100 MÖRKSILVER 15PLANNJA,0,N,J,N
19048350,231,PPA300,ST,N,OMV.KUPA 125-100 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048351,231,PPA300,ST,J,OMV.KUPA 125-100 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048352,231,PPA300,ST,N,OMV.KUPA 125-100 MÖRKRÖD 22PLANNJA,0,N,J,N
19048353,231,PPA300,ST,N,OMV.KUPA 125-100 BRUNRÖD 42PLANNJA,0,N,J,N
19048354,231,PPA300,ST,J,OMV.KUPA 125-100 SILVERMET. 45PLANNJA,0,N,J,N
19048355,231,PPA300,ST,J,OMV.KUPA 125-100 MÖRKBRUN 56PLANNJA,0,N,J,N
19048356,210,PPA300,ST,J,OMV.KUPA 125-100 VIT 80PLANNJA,0,N,J,N
19048358,922,PPA310,ST,N,OMV.KUPA 125-100 KOPPARPLANNJA,0,N,J,N
19048359,210,PPA300,ST,J,OMV.KUPA 125-75 SVART 01PLANNJA,0,N,J,N
19048360,231,PPA300,ST,N,OMV.KUPA 125-75 MÖRKSILVER 15PLANNJA,0,N,J,N
19048361,231,PPA300,ST,N,OMV.KUPA 125-75 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048362,231,PPA300,ST,N,OMV.KUPA 125-75 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048365,231,PPA300,ST,N,OMV.KUPA 125-75 SILVERMET. 45PLANNJA,0,N,J,N
19048366,231,PPA300,ST,N,OMV.KUPA 125-75 MÖRKBRUN 56PLANNJA,0,N,J,N
19048367,210,PPA300,ST,J,OMV.KUPA 125-75 VIT 80PLANNJA,0,N,J,N
19048369,922,PPA310,ST,N,OMV.KUPA 125-75 KOPPARPLANNJA,0,N,J,N
19048370,210,PPA300,ST,J,OMV.KUPA 125-90 SVART 01PLANNJA,0,N,J,N
19048371,231,PPA300,ST,J,OMV.KUPA 125-90 MÖRKSILVER 15PLANNJA,0,N,J,N
19048372,231,PPA300,ST,J,OMV.KUPA 125-90 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048373,231,PPA300,ST,J,OMV.KUPA 125-90 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048374,231,PPA300,ST,J,OMV.KUPA 125-90 MÖRKRÖD 22PLANNJA,0,N,J,N
19048375,231,PPA300,ST,J,OMV.KUPA 125-90 BRUNRÖD 42PLANNJA,0,N,J,N
19048376,231,PPA300,ST,J,OMV.KUPA 125-90 SILVERMET. 45PLANNJA,0,N,J,N
19048377,231,PPA300,ST,J,OMV.KUPA 125-90 MÖRKBRUN 56PLANNJA,0,N,J,N
19048378,210,PPA300,ST,J,OMV.KUPA 125-90 VIT 80PLANNJA,0,N,J,N
19048380,922,PPA310,ST,N,OMV.KUPA 125-90 KOPPARPLANNJA,0,N,J,N
19048381,239,PPA300,ST,J,OMV.KUPA 150-100 SVART 01PLANNJA,0,N,J,N
19048382,263,PPA300,ST,J,OMV.KUPA 150-100 MÖRKSILVER 15PLANNJA,0,N,J,N
19048383,263,PPA300,ST,N,OMV.KUPA 150-100 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048384,263,PPA300,ST,J,OMV.KUPA 150-100 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048385,263,PPA300,ST,J,OMV.KUPA 150-100 MÖRKRÖD 22PLANNJA,0,N,J,N
19048386,263,PPA300,ST,N,OMV.KUPA 150-100 BRUNRÖD 42PLANNJA,0,N,J,N
19048387,263,PPA300,ST,J,OMV.KUPA 150-100 SILVERMET. 45PLANNJA,0,N,J,N
19048388,263,PPA300,ST,J,OMV.KUPA 150-100 MÖRKBRUN 56PLANNJA,0,N,J,N
19048389,239,PPA300,ST,J,OMV.KUPA 150-100 VIT 80PLANNJA,0,N,J,N
19048391,1090,PPA310,ST,N,OMV.KUPA 150-100 KOPPARPLANNJA,0,N,J,N
19048392,239,PPA300,ST,J,OMV.KUPA 150-110 SVART 01PLANNJA,0,N,J,N
19048393,263,PPA300,ST,N,OMV.KUPA 150-110 MÖRKSILVER 15PLANNJA,0,N,J,N
19048394,263,PPA300,ST,N,OMV.KUPA 150-110 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048395,263,PPA300,ST,N,OMV.KUPA 150-110 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048396,263,PPA300,ST,N,OMV.KUPA 150-110 MÖRKRÖD 22PLANNJA,0,N,J,N
19048397,263,PPA300,ST,N,OMV.KUPA 150-110 BRUNRÖD 42PLANNJA,0,N,J,N
19048398,263,PPA300,ST,N,OMV.KUPA 150-110 SILVERMET. 45PLANNJA,0,N,J,N
19048399,263,PPA300,ST,N,OMV.KUPA 150-110 MÖRKBRUN 56PLANNJA,0,N,J,N
19048400,239,PPA300,ST,J,OMV.KUPA 150-110 VIT 80PLANNJA,0,N,J,N
19048402,1090,PPA310,ST,N,OMV.KUPA 150-110 KOPPARPLANNJA,0,N,J,N
19048403,263,PPA300,ST,N,OMV.KUPA 150-120 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048404,239,PPA300,ST,N,OMV.KUPA 150-120 SVART 01PLANNJA,0,N,J,N
19048405,263,PPA300,ST,N,OMV.KUPA 150-120 MÖRKSILVER 15PLANNJA,0,N,J,N
19048406,263,PPA300,ST,N,OMV.KUPA 150-120 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048407,263,PPA300,ST,N,OMV.KUPA 150-120 MÖRKRÖD 22PLANNJA,0,N,J,N
19048408,263,PPA300,ST,N,OMV.KUPA 150-120 BRUNRÖD 42PLANNJA,0,N,J,N
19048409,263,PPA300,ST,N,OMV.KUPA 150-120 SILVERMET. 45PLANNJA,0,N,J,N
19048410,263,PPA300,ST,N,OMV.KUPA 150-120 MÖRKBRUN 56PLANNJA,0,N,J,N
19048411,263,PPA300,ST,N,OMV.KUPA 150-120 VIT 80PLANNJA,0,N,J,N
19048413,1090,PPA310,ST,N,OMV.KUPA 150-120 KOPPARPLANNJA,0,N,J,N
19048414,239,PPA300,ST,J,OMV.KUPA 150-90 SVART 01PLANNJA,0,N,J,N
19048415,263,PPA300,ST,N,OMV.KUPA 150-90 MÖRKSILVER 15PLANNJA,0,N,J,N
19048416,263,PPA300,ST,N,OMV.KUPA 150-90 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048417,263,PPA300,ST,J,OMV.KUPA 150-90 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048418,263,PPA300,ST,J,OMV.KUPA 150-90 MÖRKRÖD 22PLANNJA,0,N,J,N
19048419,263,PPA300,ST,N,OMV.KUPA 150-90 BRUNRÖD 42PLANNJA,0,N,J,N
19048420,263,PPA300,ST,J,OMV.KUPA 150-90 SILVERMET. 45PLANNJA,0,N,J,N
19048421,263,PPA300,ST,J,OMV.KUPA 150-90 MÖRKBRUN 56PLANNJA,0,N,J,N
19048422,239,PPA300,ST,J,OMV.KUPA 150-90 VIT 80PLANNJA,0,N,J,N
19048424,1090,PPA310,ST,N,OMV.KUPA 150-90 KOPPARPLANNJA,0,N,J,N
19048425,391,PPA300,ST,J,PÅSKJUTSRÖR 100 SVART 01PLANNJA,0,N,J,N
19048426,430,PPA300,ST,N,PÅSKJUTSRÖR 100 MÖRKSILVER 15PLANNJA,0,N,J,N
19048427,430,PPA300,ST,N,PÅSKJUTSRÖR 100 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048428,430,PPA300,ST,N,PÅSKJUTSRÖR 100 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048429,430,PPA300,ST,J,PÅSKJUTSRÖR 100 MÖRKRÖD 22PLANNJA,0,N,J,N
19048430,430,PPA300,ST,N,PÅSKJUTSRÖR 100 BRUNRÖD 42PLANNJA,0,N,J,N
19048431,430,PPA300,ST,J,PÅSKJUTSRÖR 100 SILVERMET. 45PLANNJA,0,N,J,N
19048432,430,PPA300,ST,J,PÅSKJUTSRÖR 100 MÖRKBRUN 56PLANNJA,0,N,J,N
19048433,391,PPA300,ST,J,PÅSKJUTSRÖR 100 VIT 80PLANNJA,0,N,J,N
19048435,225,PPA300,ST,N,PÅSKJUTSRÖR 75 SVART 01PLANNJA,0,N,J,N
19048436,247,PPA300,ST,N,PÅSKJUTSRÖR 75 MÖRKSILVER 15PLANNJA,0,N,J,N
19048437,247,PPA300,ST,N,PÅSKJUTSRÖR 75 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048438,247,PPA300,ST,N,PÅSKJUTSRÖR 75 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048441,247,PPA300,ST,N,PÅSKJUTSRÖR 75 SILVERMET. 45PLANNJA,0,N,J,N
19048442,247,PPA300,ST,N,PÅSKJUTSRÖR 75 MÖRKBRUN 56PLANNJA,0,N,J,N
19048443,225,PPA300,ST,N,PÅSKJUTSRÖR 75 VIT 80PLANNJA,0,N,J,N
19048445,243,PPA300,ST,J,PÅSKJUTSRÖR 90 SVART 01PLANNJA,0,N,J,N
19048446,268,PPA300,ST,J,PÅSKJUTSRÖR 90 MÖRKSILVER 15PLANNJA,0,N,J,N
19048447,268,PPA300,ST,N,PÅSKJUTSRÖR 90 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048448,268,PPA300,ST,J,PÅSKJUTSRÖR 90 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048449,268,PPA300,ST,J,PÅSKJUTSRÖR 90 MÖRKRÖD 22PLANNJA,0,N,J,N
19048450,268,PPA300,ST,J,PÅSKJUTSRÖR 90 BRUNRÖD 42PLANNJA,0,N,J,N
19048451,268,PPA300,ST,J,PÅSKJUTSRÖR 90 SILVERMET. 45PLANNJA,0,N,J,N
19048452,268,PPA300,ST,J,PÅSKJUTSRÖR 90 MÖRKBRUN 56PLANNJA,0,N,J,N
19048453,243,PPA300,ST,J,PÅSKJUTSRÖR 90 VIT 80PLANNJA,0,N,J,N
19048455,1340,PPA300,ST,N,REKT. INNERVINKEL 125-90SVART 01 PLANNJA,0,N,J,N
19048456,1475,PPA300,ST,N,REKT. INNERVINKEL 125-90MÖRKSILVER 15 PLANNJA,0,N,J,N
19048457,1475,PPA300,ST,N,REKT. INNERVINKEL 125-90BLYERTSGRÅ 18 PLANNJA,0,N,J,N
19048458,1475,PPA300,ST,N,REKT. INNERVINKEL 125-90MÖRKGRÅ 20 PLANNJA,0,N,J,N
19048459,1475,PPA300,ST,N,REKT. INNERVINKEL 125-90MÖRKRÖD 22 PLANNJA,0,N,J,N
19048460,1475,PPA300,ST,N,REKT. INNERVINKEL 125-90BRUNRÖD 42 PLANNJA,0,N,J,N
19048461,1475,PPA300,ST,N,REKT. INNERVINKEL 125-90SILVERMET. 45 PLANNJA,0,N,J,N
19048462,1475,PPA300,ST,N,REKT. INNERVINKEL 125-90MÖRKBRUN 56 PLANNJA,0,N,J,N
19048463,1340,PPA300,ST,N,REKT. INNERVINKEL 125-90VIT 80 PLANNJA,0,N,J,N
19048465,3520,PPA310,ST,N,REKT. INNERVINKEL 125-90KOPPAR PLANNJA,0,N,J,N
19048466,636,PPA300,ST,N,REKT. OMV.KUPA 125-100SVART 01 PLANNJA,0,N,J,N
19048467,699,PPA300,ST,N,REKT. OMV.KUPA 125-100MÖRKSILVER 15 PLANNJA,0,N,J,N
19048468,699,PPA300,ST,N,REKT. OMV.KUPA 125-100BLYERTSGRÅ 18 PLANNJA,0,N,J,N
19048469,699,PPA300,ST,N,REKT. OMV.KUPA 125-100MÖRKGRÅ 20 PLANNJA,0,N,J,N
19048470,699,PPA300,ST,N,REKT. OMV.KUPA 125-100MÖRKRÖD 22 PLANNJA,0,N,J,N
19048471,699,PPA300,ST,N,REKT. OMV.KUPA 125-100BRUNRÖD 42 PLANNJA,0,N,J,N
19048472,699,PPA300,ST,N,REKT. OMV.KUPA 125-100SILVERMET. 45 PLANNJA,0,N,J,N
19048473,699,PPA300,ST,N,REKT. OMV.KUPA 125-100MÖRKBRUN 56 PLANNJA,0,N,J,N
19048474,636,PPA300,ST,N,REKT. OMV.KUPA 125-100VIT 80 PLANNJA,0,N,J,N
19048476,2220,PPA310,ST,N,REKT. OMV.KUPA 125-100KOPPAR PLANNJA,0,N,J,N
19048477,636,PPA300,ST,N,REKT. OMV.KUPA 125-110SVART 01 PLANNJA,0,N,J,N
19048478,699,PPA300,ST,N,REKT. OMV.KUPA 125-110MÖRKSILVER 15 PLANNJA,0,N,J,N
19048479,699,PPA300,ST,N,REKT. OMV.KUPA 125-110BLYERTSGRÅ 18 PLANNJA,0,N,J,N
19048480,699,PPA300,ST,N,REKT. OMV.KUPA 125-110MÖRKGRÅ 20 PLANNJA,0,N,J,N
19048481,699,PPA300,ST,N,REKT. OMV.KUPA 125-110MÖRKRÖD 22 PLANNJA,0,N,J,N
19048482,699,PPA300,ST,N,REKT. OMV.KUPA 125-110BRUNRÖD 42 PLANNJA,0,N,J,N
19048483,699,PPA300,ST,N,REKT. OMV.KUPA 125-110SILVERMET. 45 PLANNJA,0,N,J,N
19048484,699,PPA300,ST,N,REKT. OMV.KUPA 125-110MÖRKBRUN 56 PLANNJA,0,N,J,N
19048485,636,PPA300,ST,N,REKT. OMV.KUPA 125-110VIT 80 PLANNJA,0,N,J,N
19048487,2220,PPA310,ST,N,REKT. OMV.KUPA 125-110KOPPAR PLANNJA,0,N,J,N
19048488,636,PPA300,ST,N,REKT. OMV.KUPA 125-120SVART 01 PLANNJA,0,N,J,N
19048489,699,PPA300,ST,N,REKT. OMV.KUPA 125-120MÖRKGRÅ 20 PLANNJA,0,N,J,N
19048490,699,PPA300,ST,N,REKT. OMV.KUPA 125-120MÖRKRÖD 22 PLANNJA,0,N,J,N
19048491,699,PPA300,ST,N,REKT. OMV.KUPA 125-120BRUNRÖD 42 PLANNJA,0,N,J,N
19048492,699,PPA300,ST,N,REKT. OMV.KUPA 125-120SILVERMET. 45 PLANNJA,0,N,J,N
19048493,699,PPA300,ST,N,REKT. OMV.KUPA 125-120MÖRKBRUN 56 PLANNJA,0,N,J,N
19048494,636,PPA300,ST,N,REKT. OMV.KUPA 125-120VIT 80 PLANNJA,0,N,J,N
19048496,2220,PPA310,ST,N,REKT. OMV.KUPA 125-120KOPPAR PLANNJA,0,N,J,N
19048497,636,PPA300,ST,N,REKT. OMV.KUPA 125-75SVART 01 PLANNJA,0,N,J,N
19048498,699,PPA300,ST,N,REKT. OMV.KUPA 125-75MÖRKSILVER 15 PLANNJA,0,N,J,N
19048499,699,PPA300,ST,N,REKT. OMV.KUPA 125-75BLYERTSGRÅ 18 PLANNJA,0,N,J,N
19048500,699,PPA300,ST,N,REKT. OMV.KUPA 125-75MÖRKGRÅ 20 PLANNJA,0,N,J,N
19048501,699,PPA300,ST,N,REKT. OMV.KUPA 125-75MÖRKRÖD 22 PLANNJA,0,N,J,N
19048502,699,PPA300,ST,N,REKT. OMV.KUPA 125-75BRUNRÖD 42 PLANNJA,0,N,J,N
19048503,699,PPA300,ST,N,REKT. OMV.KUPA 125-75SILVERMET. 45 PLANNJA,0,N,J,N
19048504,699,PPA300,ST,N,REKT. OMV.KUPA 125-75MÖRKBRUN 56 PLANNJA,0,N,J,N
19048505,636,PPA300,ST,N,REKT. OMV.KUPA 125-75VIT 80 PLANNJA,0,N,J,N
19048507,2220,PPA310,ST,N,REKT. OMV.KUPA 125-75KOPPAR PLANNJA,0,N,J,N
19048508,636,PPA300,ST,N,REKT. OMV.KUPA 125-90SVART 01 PLANNJA,0,N,J,N
19048509,699,PPA300,ST,N,REKT. OMV.KUPA 125-90MÖRKSILVER 15 PLANNJA,0,N,J,N
19048510,699,PPA300,ST,N,REKT. OMV.KUPA 125-90BLYERTSGRÅ 18 PLANNJA,0,N,J,N
19048511,699,PPA300,ST,N,REKT. OMV.KUPA 125-90MÖRKGRÅ 20 PLANNJA,0,N,J,N
19048512,699,PPA300,ST,N,REKT. OMV.KUPA 125-90MÖRKRÖD 22 PLANNJA,0,N,J,N
19048513,699,PPA300,ST,N,REKT. OMV.KUPA 125-90BRUNRÖD 42 PLANNJA,0,N,J,N
19048514,699,PPA300,ST,N,REKT. OMV.KUPA 125-90SILVERMET. 45 PLANNJA,0,N,J,N
19048515,699,PPA300,ST,N,REKT. OMV.KUPA 125-90MÖRKBRUN 56 PLANNJA,0,N,J,N
19048516,636,PPA300,ST,N,REKT. OMV.KUPA 125-90VIT 80 PLANNJA,0,N,J,N
19048518,2220,PPA310,ST,N,REKT. OMV.KUPA 125-90KOPPAR PLANNJA,0,N,J,N
19048519,186,PPA300,ST,N,REKT. RÄNNGAVEL 125 HSVART 01 PLANNJA,0,N,J,N
19048520,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 HMÖRKSILVER 15 PLANNJA,0,N,J,N
19048521,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 HBLYERTSGRÅ 18 PLANNJA,0,N,J,N
19048522,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 HMÖRKGRÅ 20 PLANNJA,0,N,J,N
19048523,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 HMÖRKRÖD 22 PLANNJA,0,N,J,N
19048524,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 HBRUNRÖD 42 PLANNJA,0,N,J,N
19048525,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 HSILVERMET. 45 PLANNJA,0,N,J,N
19048526,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 HMÖRKBRUN 56 PLANNJA,0,N,J,N
19048527,186,PPA300,ST,N,REKT. RÄNNGAVEL 125 HVIT 80 PLANNJA,0,N,J,N
19048529,641,PPA310,ST,N,REKT. RÄNNGAVEL 125 HKOPPAR PLANNJA,0,N,J,N
19048530,186,PPA300,ST,N,REKT. RÄNNGAVEL 125 VSVART 01 PLANNJA,0,N,J,N
19048531,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 VMÖRKSILVER 15 PLANNJA,0,N,J,N
19048532,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 VBLYERTSGRÅ 18 PLANNJA,0,N,J,N
19048533,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 VMÖRKGRÅ 20 PLANNJA,0,N,J,N
19048534,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 VMÖRKRÖD 22 PLANNJA,0,N,J,N
19048535,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 VBRUNRÖD 42 PLANNJA,0,N,J,N
19048536,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 VSILVERMET. 45 PLANNJA,0,N,J,N
19048537,205,PPA300,ST,N,REKT. RÄNNGAVEL 125 VMÖRKBRUN 56 PLANNJA,0,N,J,N
19048538,186,PPA300,ST,N,REKT. RÄNNGAVEL 125 VVIT 80 PLANNJA,0,N,J,N
19048540,641,PPA310,ST,N,REKT. RÄNNGAVEL 125 VKOPPAR PLANNJA,0,N,J,N
19048541,221,PPA300,ST,N,REKT. RÄNNSKARV 125 SVART 01PLANNJA,0,N,J,N
19048542,243,PPA300,ST,N,REKT. RÄNNSKARV 125MÖRKSILVER 15 PLANNJA,0,N,J,N
19048543,243,PPA300,ST,N,REKT. RÄNNSKARV 125BLYERTSGRÅ 18 PLANNJA,0,N,J,N
19048544,243,PPA300,ST,N,REKT. RÄNNSKARV 125 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048545,243,PPA300,ST,N,REKT. RÄNNSKARV 125 MÖRKRÖD 22PLANNJA,0,N,J,N
19048546,243,PPA300,ST,N,REKT. RÄNNSKARV 125 BRUNRÖD 42PLANNJA,0,N,J,N
19048547,243,PPA300,ST,N,REKT. RÄNNSKARV 125SILVERMET. 45 PLANNJA,0,N,J,N
19048548,243,PPA300,ST,N,REKT. RÄNNSKARV 125MÖRKBRUN 56 PLANNJA,0,N,J,N
19048549,221,PPA300,ST,N,REKT. RÄNNSKARV 125 VIT 80PLANNJA,0,N,J,N
19048551,833,PPA310,ST,N,REKT. RÄNNSKARV 125 KOPPARPLANNJA,0,N,J,N
19048552,107,PPA300,ST,J,RÄNNSKARV 100 SVART 01PLANNJA,0,N,J,N
19048553,117,PPA300,ST,N,RÄNNSKARV 100 MÖRKSILVER 15PLANNJA,0,N,J,N
19048554,117,PPA300,ST,N,RÄNNSKARV 100 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048555,117,PPA300,ST,N,RÄNNSKARV 100 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048558,117,PPA300,ST,N,RÄNNSKARV 100 SILVERMET. 45PLANNJA,0,N,J,N
19048559,117,PPA300,ST,N,RÄNNSKARV 100 MÖRKBRUN 56PLANNJA,0,N,J,N
19048560,107,PPA300,ST,J,RÄNNSKARV 100 VIT 80PLANNJA,0,N,J,N
19048562,107,PPA300,ST,J,RÄNNSKARV 125 SVART 01PLANNJA,0,N,J,N
19048563,117,PPA300,ST,J,RÄNNSKARV 125 MÖRKSILVER 15PLANNJA,0,N,J,N
19048564,117,PPA300,ST,J,RÄNNSKARV 125 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048565,117,PPA300,ST,J,RÄNNSKARV 125 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048566,117,PPA300,ST,J,RÄNNSKARV 125 MÖRKRÖD 22PLANNJA,0,N,J,N
19048567,117,PPA300,ST,J,RÄNNSKARV 125 BRUNRÖD 42PLANNJA,0,N,J,N
19048568,117,PPA300,ST,J,RÄNNSKARV 125 SILVERMET. 45PLANNJA,0,N,J,N
19048569,117,PPA300,ST,J,RÄNNSKARV 125 MÖRKBRUN 56PLANNJA,0,N,J,N
19048570,107,PPA300,ST,J,RÄNNSKARV 125 VIT 80PLANNJA,0,N,J,N
19048572,116,PPA300,ST,J,RÄNNSKARV 150 SVART 01PLANNJA,0,N,J,N
19048573,128,PPA300,ST,J,RÄNNSKARV 150 MÖRKSILVER 15PLANNJA,0,N,J,N
19048574,128,PPA300,ST,N,RÄNNSKARV 150 BLYERTSGRÅ 18PLANNJA,0,N,J,N
19048575,128,PPA300,ST,J,RÄNNSKARV 150 MÖRKGRÅ 20PLANNJA,0,N,J,N
19048576,128,PPA300,ST,J,RÄNNSKARV 150 MÖRKRÖD 22PLANNJA,0,N,J,N
19048577,128,PPA300,ST,N,RÄNNSKARV 150 BRUNRÖD 42PLANNJA,0,N,J,N
