Artikelnr,GNP,Materialklass,Enhet,Lagerförd,Benämning,Multipel,Miljöavgift,Förlängd ansvarstid,Energieffektivt
71901923,11700,BA0120,ST,N,KYLSKÅP 176 CM VÄNSTER VITKSV33NWEP BOSCH,0,N,N,N
71901925,16100,BA0120,ST,N,KYL/FRYS KGE36AICA 186 CMROSTFRITT STÅL BOSCH,0,N,N,N
71901929,7850,BA0280,ST,N,ÖVERSKÅP FÖR KYLAPPARATER45-75 CM VIT Q88NPK2045 BOSCH,0,N,N,N
71901931,14650,BA0120,ST,N,KYL/FRYS KGE36AWCA 186 CM VITHÖGER BOSCH,0,N,N,N
71901935,17300,BA0120,ST,J,KYL/FRYS KGE39AICA 201 CMROSTFRITT STÅL HÖGER BOSCH,0,N,N,N
71990568,1145,BG0280,ST,N,GJUTJÄRNSGRYTA 5.5 L SUNWIND,0,N,N,N
71990573,1960,BG0280,ST,J,BÅLPANNA ASK 138.5 CM SVARTØ 55 CM SUNWIND,0,N,N,N
72236472,637,BH0170,ST,N,KIKARE 8X 21 MM GRÅ BUSHNELLPOWERVIEW 2.0 ROOF,0,N,N,N
72269284,16150,BD0100,ST,J,LUFTKONDITIONERING AC PALERMO18K WOODS,0,N,N,N
72445626,1815,BA0280,ST,N,HÄLLSKYDD GLASKERAMIK VITHEZ10422 BOSCH,0,N,N,N
72445968,3990,BA0160,ST,N,SPISFLÄKT UTDRAGBAR 60 CM VITLFP416W ELECTROLUX,0,N,N,N
72445972,2175,BA0280,ST,N,HÄLLSKYDD INBYGGNADSHÄLL VIT50-63 CM E4OHPR55 ELECTROLUX,0,N,N,N
72445974,3990,BA0160,ST,N,SPISFLÄKT UTDRAGBAR 60 CM GRÅLFP416X ELECTROLUX,0,N,N,N
72445983,1895,BA0160,ST,N,SPISFLÄKT UNDERBYGGD 60 CM VITEFU216W ELECTROLUX,0,N,N,N
72445985,9950,BA0280,ST,N,ÖVERSKÅP KYLAPPARATER PLATTVIT 45-75CM OT450DW ELECTROLUX,0,N,N,N
72445987,2660,BA0280,ST,N,HÄLLSKYDD FRISTÅENDE SPIS VIT40-75 CM E4OHPR60 ELECTROLUX,0,N,N,N
72490176,1815,BA0280,ST,N,HÄLLSKYDD INDUKTION VITHEZ10421 BOSCH,0,N,N,N
72617489,2500,BA0250,ST,J,MINIUGN MED KOPLATTOR 3200 WSVART MO-125236.4 EMERIO,0,N,N,N
72952119,10300,BA0100,ST,N,DISKMASKIN 60 CM UNDERBYGGDVIT SMU4HMW00S BOSCH,0,N,N,N
72952121,10850,BA0100,ST,N,DISKMASKIN 60 CM UNDERBYGGDROSTFRI SMU4HMI00S BOSCH,0,N,N,N
72952123,7100,BA0120,ST,J,KYLSKÅP 85 CM HÖGER VITKTR15NWEB BOSCH,0,N,N,N
72952125,7175,BA0120,ST,J,KYLSKÅP M FRYSFACK 85 CM HÖGERVIT KTL15NWEB BOSCH,0,N,N,N
72952127,9925,BA0140,ST,J,TVÄTTMASKIN 8 KG 1200 V/MINVIT WAN2421CSN BOSCH,0,N,N,N
72952129,7225,BA0120,ST,J,FRYSSKÅP 85 CM HÖGER VITGTV15NWEB BOSCH,0,N,N,N
72952131,8775,BA0100,ST,J,DISKMASKIN 45 CM UNDERBYGGDVIT SPU4HMW01S BOSCH,0,N,N,N
72952139,9900,BA0100,ST,N,DISKMASKIN 45 CM UNDERBYGGDROSTFRI SPU4HMS10E BOSCH,0,N,N,N
72952143,10750,BA0140,ST,J,TVÄTTMASKIN 8 KG 1400 V/MINVIT WAN2821CSN BOSCH,0,N,N,N
72971086,1620,BB0120,ST,J,DAMMSUGARE SVART BGBS2BA2BOSCH,0,N,N,N
72971089,1180,BA0280,ST,N,GLASKORG TILL DISKMASKINSMZ2014 BOSCH,0,N,N,N
72971091,4280,BB0120,ST,J,SKAFTDAMMSUGARE SLADDLÖSBLÅ BBS611PCK BOSCH,0,N,N,N
72971101,869,BB0140,ST,J,STAVMIXER 600 W SVARTMSM2650B BOSCH,0,N,N,N
72971107,1455,BB0140,ST,N,BLENDER 1.5 L 1200 W SILVERMMB6141S BOSCH,0,N,N,N
72971111,3030,BB0140,ST,J,MATBEREDARE 1250 W VIT/ROSTFRISTÅL MC812S814 BOSCH,0,N,N,N
73270545,1260,BF0100,ST,J,HÖGTALARE BLUETOOTH SVART 200WRETRO RILEY HFG 411BT CALIBER,0,N,N,N
73270548,1150,BF0110,ST,J,DONGEL TRÅDLÖS ÖVERF 1080PHDMI-HDMI SÄNDARE NEO H1 MINIX,0,N,N,N
73270550,1585,BF0100,ST,J,HÖGTALARE BLUETOOTH SVART 240W BOLD HPG540BT CALIBER,0,N,N,N
73270552,1150,BF0110,ST,J,DONGEL TRÅDLÖS ÖVERF 1080P USBC-HDMI SÄNDARE NEO C1 MINIX,0,N,N,N
73554408,142,BH0180,ST,J,TALLRIKSLÅDA STANDARD MÖRKGRÖNBRIV,0,N,N,N
73554411,608,BG0280,ST,J,STORMKÖK LARGE 3-4 PERSONERBRIV,0,N,N,N
73554417,142,BH0180,ST,N,TALLRIKSLÅDA STANDARD BLÅBRIV,0,N,N,N
73554423,203,BG0295,ST,J,JAKT/ÖVERLEVNADSKNIV 270 MMSURVIVOR SS420 GRÖN BRIV,0,N,N,N
73554425,303,BH0130,ST,N,GASBRÄNNARE FAMILY PIEZOEFFEKT 3500 W BRIV,0,N,N,N
73554429,360,BG0280,ST,J,GASKÖK MED EN PLATTAGASKÖK EFFEKT 2300 W,0,N,N,N
73554431,468,BG0280,ST,J,GASBRÄNNARE 3500 FÖR STORMKÖKEFFEKT 3500 W BRIV,0,N,N,N
73554433,354,BG0295,ST,J,BUKÖPPNARFÄLLKNIV 200 MMBELLY ORANGE CAMO BRIV,0,N,N,N
73554441,344,BH0130,ST,J,GASBRÄNNARE TRIPOD PIEZO 3500EFFEKT 3500 W BRIV,0,N,N,N
73554444,151,BG0295,ST,J,JAKTKNIV 255 MM HUNTSMANSS420 GRÖN BRIV,0,N,N,N
73554448,263,BH0130,ST,N,GASBRÄNNARE COMPACT PIEZO 3000EFFEKT 3000 W,0,N,N,N
73554454,142,BH0180,ST,N,TALLRIKSLÅDA STANDARD ROSABRIV,0,N,N,N
73556654,317,BG0190,ST,J,UNDERLIGGARE PROFILERAD ARNÖVIT GRUNDM 2400X22X45 MM JABO,0,N,N,N
73556658,653,BG0190,ST,J,ÖVERLIGGARE BÖJD ARNÖ VITGRUNDMÅLAD 2400X95X45 MM JABO,0,N,N,N
73556712,258,BG0190,ST,J,STOLPSKO SVART 96X96X150 MMJABO,0,N,N,N
73556732,182,BG0190,ST,J,STOLPSKO VIT 71X71X70 MMJABO,0,N,N,N
73556737,229,BG0190,ST,N,STOLPSKO VIT 96X96X70 MMJABO,0,N,N,N
73556756,90.5,BG0200,ST,J,"KANTSTÖD H-4,5/L100GARDENEDGE JABO",0,N,N,N
73556829,115,BG0200,ST,N,GRÄS/GRUSARMERING 53X52 CMGARDENEDGE GRID JABO,0,N,N,N
73556835,138,BG0200,ST,N,KANTSTÖD H-10/L100GARDENEDGE JABO,0,N,N,N
73556839,8.2,BG0200,ST,J,ANKARSPIK PLAST 1.6X25 CMGARDENEDGE JABO,0,N,N,N
73556960,647,BG0190,ST,J,ÖVER/UNDERLIGGARE AVFASAD ARNÖVIT GRUNDM 2400X95X45 MM JABO,0,N,N,N
73645175,5775,BF0100,ST,N,HÖGTALARE SUMOBOX 120 W SVARTCP-LS100 SHARP,0,N,N,N
73969697,8325,BF0100,ST,N,HÖGTALARE SUMOBOX PRO 200 WSVART CP-LS20 SHARP,0,N,N,N
73969702,2715,BA0340,ST,J,MIKROVÅGSUGN 25 L 900 W SILVERYC-PS254AE-S SHARP,0,N,N,N
73969704,1755,BF0100,ST,N,BATTERI OCH LADDARE TILLSUMOBOX SHARP,0,N,N,N
74034893,9075,BB0120,ST,N,DAMMSUGARE SLADDLÖS,0,N,N,N
74608976,625,BB020B,ST,J,"GLASKANNA EXCELLENT 1,3 LSVART FÖR AROMA EXCELLENT",0,N,N,N
74853546,10050,BA0170,ST,N,SPIS GJUTJÄRN 60 CM VIT 230 VLKS6000N0W ELECTROLUX,0,N,N,N
74853548,10250,BA0170,ST,N,SPIS GLASKERAMIKHÄLL 60 CM VIT230 V LKR60004NW ELECTROLUX,0,N,N,N
74853561,12850,BA0190,ST,N,KYL/FRYS LNT6ME32U2 186 CMROSTFRI HÖGER ELECTROLUX,0,N,N,N
74853563,13050,BA0190,ST,N,KYL/FRYS LNT6ME36U2 201 CMROSTFRI HÖGER ELECTROLUX,0,N,N,N
74853565,12250,BA0190,ST,N,KYL/FRYS LNT6ME32W2 186 CMVIT HÖGER ELECTROLUX,0,N,N,N
74853580,12450,BA0190,ST,N,KYL/FRYS LNT6ME36W2 201 CMVIT HÖGER ELECTROLUX,0,N,N,N
74856375,8025,BA0280,ST,N,ÖVERSKÅP KYLAPPAR PLATT VIT38-65 CM OT350WB1 ELECTROLUX,0,N,N,N
74856380,13150,BA0170,ST,N,SPIS INDUKTIONSHÄLL 60 CM VIT230 V LKI64404SW ELECTROLUX,0,N,N,N
74856382,4930,BA0160,ST,N,SPISFLÄKT INTEGRERAD 70 CMVIT LFG427W ELECTROLUX,0,N,N,N
74856386,12150,BA0190,ST,N,KYLSKÅP 186 CM HÖGER ROSTFRIERS3DE39X ELECTROLUX,0,N,N,N
74856392,5850,BA0160,ST,N,GLASKERAMIKHÄLL FRISTÅENDE 60CM VIT EHP60011W ELECTROLUX,0,N,N,N
74856396,6550,BA0280,ST,N,ÖVERSKÅP KYLAPPARATER PLATTVIT 35 CM O350WB1 ELECTROLUX,0,N,N,N
74856398,9450,BA0200,ST,J,TVÄTTMASKIN 8 KG 1400 V/MINVIT EW2F3048D2 ELECTROLUX,0,N,N,N
74856401,2775,BA0160,ST,N,GLASKERAMIKHÄLL 30 CM SVARTHOC336F ELECTROLUX,0,N,N,N
74856403,11350,BA0190,ST,N,KYLSKÅP 186 CM HÖGER VITERS3DE39W ELECTROLUX,0,N,N,N
74856405,2675,BA0160,ST,N,SPISFLÄKT UTDRAGBAR 50 CMGRÅ LFP325S ELECTROLUX,0,N,N,N
74943509,714,BA0280,ST,N,DROPPBRICKA FÖR DISK/TVÄTT 60CM E3WHD600 ELECTROLUX,0,N,N,N
74943511,714,BA0280,ST,N,DROPPBRICKA FÖR DISK/TVÄTT 45CM E3WHD450 ELECTROLUX,0,N,N,N
74963755,2110,BF0170,ST,J,HEADSET BLUETOOTH BYGELBC ZMARTGEAR,0,N,N,N
74963758,1090,BF0170,ST,J,HEADSET BLUETOOTH SINGLE EARZMARTGEAR,0,N,N,N
75027096,3240,BH0100,ST,J,KOMRADIO 400-470 MHZ SVARTD300 ZODIAC,0,N,N,N
75027279,792,BH0130,ST,J,GRILL VIKBAR 36X26 CM HM8868HÄLLMARK,0,N,N,N
75224561,2915,BB0100,ST,N,TEXTILTVÄTT SVART/TRANSPARENTSPOTCLEAN PET SELECT BISSELL,0,N,N,N
75224564,4810,BB0100,ST,J,TEXTILTVÄTT SPOTCLEANHYDROSTEAM SELECT BISSELL,0,N,N,N
75224566,491,BF0110,ST,J,TANGENTBORD/MUS SET TRÅDLÖSSVART 8020M MULTI-MODE RAPOO,0,N,N,N
75224568,484,BB0110,ST,J,RENGÖRINGSMEDEL MULTISURFACECROSSWAVE/SPINWAVE 1L BISSELL,0,N,N,N
75224572,391,BB0110,ST,J,RENGÖRINGSMEDEL 1L NATURALMULTI-SURFACE PET BISSELL,0,N,N,N
75224574,3800,BB0100,ST,J,TEXTILTVÄTT 750 W SPOTCLEANAUTO PRO SELECT BISSELL,0,N,N,N
75224576,372,BB0110,ST,J,RENGÖRINGSMEDEL 1L SPOT &STAIN PRO OXY BISSELL,0,N,N,N
75427693,7775,BG0280,FRP,J,STEKHÄLLSSET LL GASOL 78 CMSVART MUURIKKA,0,N,N,N
75427695,1800,BG0280,FRP,J,LOCK MED TERMOMETER Ø78 CMMUURIKKA,0,N,N,N
75427698,524,BG0280,FRP,N,BEN FÖR STEKHÄLL 38/48/58/78STÅL 2-PACK MUURIKKA,0,N,N,N
75427699,178,BG0280,FRP,J,GRILL OCH STEKBORSTE RUNDMUURIKKA,0,N,N,N
75427700,415,BG0280,FRP,J,ÖVERDRAG STEKHÄLLSSET 48/58SVART MUURIKKA,0,N,N,N
75427701,213,BG0280,FRP,N,STEKSPADE PANNKAKOR/BLINIER39 CM MUURIKKA,0,N,N,N
75427702,213,BG0280,FRP,J,GRILL OCH STEKHÄLLSSKRAPAMUURIKKA,0,N,N,N
75427703,213,BG0280,FRP,N,STEKSPADE ORIGINAL 44 CMMUURIKKA,0,N,N,N
75427704,1285,BG0280,FRP,J,LOCK MED TERMOMETER Ø58 CMMUURIKKA,0,N,N,N
75427705,1065,BG0280,FRP,J,SIDOBORD FÄLLBART FÖR STEKHÄLL48/58/78 TRÄ MUURIKKA,0,N,N,N
75427706,392,BG0280,FRP,N,STEKSPADE BRED 22X32 CMMUURIKKA,0,N,N,N
75427707,713,BG0280,FRP,J,PIZZASPADE PERFORERAD 64 CMMUURIKKA,0,N,N,N
75427710,5400,BG0280,FRP,J,STEKHÄLLSSET LL GASOL 58 CMSVART MUURIKKA,0,N,N,N
75427713,4450,BG0280,FRP,N,STEKHÄLLSSET LL GASOL 48 CMSVART MUURIKKA,0,N,N,N
75427718,297,BG0280,FRP,J,GRILL OCH STEKSPADE 34 CMMUURIKKA,0,N,N,N
75427719,1800,BG0280,FRP,J,PIZZAUGNSET FÖR STEKHÄLL 58 CMMUURIKKA,0,N,N,N
75427720,237,BG0280,FRP,J,ÖVERDRAG GASOLFLASKA 30X60 CMSVART MUURIKKA,0,N,N,N
75427722,213,BG0280,FRP,J,GRILL OCH STEKHÄLLSBORSTE 32CMMUURIKKA,0,N,N,N
75427723,554,BG0280,FRP,N,REGULATORSET CAMPING 30 MBAR120 CM MUURIKKA,0,N,N,N
75427725,213,BG0280,FRP,N,HÅLSLEV PAELLA 34 CM MUURIKKA,0,N,N,N
75427728,178,BG0280,FRP,N,GRILLTÅNG 34 CM MUURIKKA,0,N,N,N
75427730,213,BG0280,FRP,J,STEKSPADE LÅNG 44 CM MUURIKKA,0,N,N,N
75427731,213,BG0280,FRP,J,STEKSPADE UNIVERSAL 34 CMMUURIKKA,0,N,N,N
75427733,4030,BG0280,FRP,N,STEKHÄLLSSET SL GASOL 48 CMSVART MUURIKKA,0,N,N,N
75427734,594,BG0280,FRP,J,ÖVERDRAG STEKHÄLLSSET 78SVART MUURIKKA,0,N,N,N
75427736,213,BG0280,FRP,J,REDSKAPSHÅLLARE FÖR STEKHÄLL48/58/78 RF STÅL MUURIKKA,0,N,N,N
75432105,7050,BD0100,ST,J,AVFUKTARE 100 M2 SW23FWI-ECODEFROST+ WOODS,0,J,N,N
75432116,9600,BD0100,ST,N,AVUKTARE 140 M2 LD44 WOODS,0,J,N,N
75432130,37100,BD0100,ST,N,TORKRUMSAVFUKTARE 10-350 M2WLD1 WOODS,0,J,N,N
75432142,7825,BD0100,ST,J,AVFUKTARE 140 M2 SW39FWI-ECODEFROST+ WOODS,0,J,N,N
75432152,2240,BD0100,ST,J,AVFUKTARE 40 M2 MDX14 WOODS,0,J,N,N
75432162,13250,BD0100,ST,J,AVFUKTARE 190 M2 WCD3 PROWOODS,0,J,N,N
75432173,9275,BD0100,ST,J,AVFUKTARE 190 M2 SW43FWI-ECODEFROST+ WOODS,0,J,N,N
75432184,23700,BD0100,ST,J,AVFUKTARE 450 M2 WCD8HG PROWOODS,0,J,N,N
75778112,432,BF0160,ST,J,MOBILHÅLLARE/LADDPLATTAMAGSAFE SVART SMARTLINE,0,N,N,N
75778116,125,BF0160,ST,J,LADDKABEL 2 M USB-C TILL USB-CSVART SMARTLINE,0,N,N,N
75778118,96,BF0160,ST,J,LADDKABEL 1 M USB-C TILL USB-CSVART SMARTLINE,0,N,N,N
75778120,144,BF0160,ST,J,LADDKABEL 3 M USB-C TILL USB-CSVARTSMARTLINE,0,N,N,N
75778122,224,BF0160,ST,J,MOBILHÅLLARE MAGSAFE/UNIVERSALSVART SMARTLINE,0,N,N,N
75778124,217,BF0160,ST,J,BILLADDARE 2XUSB-C PD 12 VSVART SMARTLINE,0,N,N,N
75962170,240,BF0160,ST,J,MOBILSKAL IPHONE 16 SVARTSEETHRU CASE,0,N,N,N
75962197,2220,BF0100,ST,J,CUDY MESH SOLUTION M3000 3-PKAX3000 GIGABIT WI-FI 6 2.5G WH,0,N,N,N
75962211,292,BF0160,ST,J,PLÅNBOKSFODRAL IPHONE 16 SVARTWALLET CASE MAGNET,0,N,N,N
76016596,10700,BA0140,ST,J,TORKTUMLARE VÄRMEPUMP 8 KG VITWTH8300LSN BOSCH,0,N,N,N
76049031,180,BF0160,ST,J,LADDKABEL 1 M USB-C TILL USB-CSVART MAGNET SMARTLINE,0,N,N,N
76049033,6975,BF0180,ST,N,ELSCOOTER KS1AEU-B SHARP,0,N,N,N
76049035,288,BF0160,ST,J,LADDKABEL 1M USB-C / LIGHTNINGSVART MAGNET SMARTLINE,0,N,N,N
76063671,226,BB0190,FRP,J,VATTENKOKAREWK-123483,0,N,N,N
76063675,598,BB0190,ST,J,SMÖRGÅSGRILL DUBBEL 700 WSVART ST-130038 EMERIO,0,N,N,N
76079627,35.5,BH0150,ST,J,RENGÖRINGSSVAMP MED HANDTAGFÖR PRAKTISK RENGÖRING,0,N,N,N
76136615,12850,BA0200,ST,N,TVÄTT/TORK 9/5 KG 1400 V/MINVIT EWI722L94L ELECTROLUX,0,N,N,N
76578086,603,BB0210,ST,N,"TERMOSKANNA 0,3 L ROSTFRIDUBBELMANTLAD QLINE BONAMAT",0,N,N,N
76578089,661,BB0210,ST,N,"TERMOSKANNA 0,6 L ROSTFRIDUBBELMANTLAD QLINE BONAMAT",0,N,N,N
76578091,734,BB0210,ST,N,TERMOSKANNA 1 L ROSTFRIDUBBELMANTLAD QLINE BONAMAT,0,N,N,N
76578093,975,BB0210,ST,N,RENGÖRINGSMEDEL PULVER 60X15 GCLEANER BONAMAT,0,N,N,N
76578095,991,BB0210,ST,N,AVKALKNINGSMEDEL PULVER 60X50G RENEGITE BONAMAT,0,N,N,N
76578097,6075,BB0210,ST,J,KAFFEBRYGGARE 1.7 L 2130 WSVART NOVO BONAMAT,0,N,N,N
76578099,1645,BB0210,ST,N,FILTERRULLE TILL KAFFEAUTOMAT5-PACK 89 MM BONAMAT,0,N,N,N
76578101,8075,BB0210,ST,J,KAFFEBRYGGARE 2X1.7 L 2140 WROSTFRI MONDO BONAMAT,0,N,N,N
76578103,17250,BB0210,ST,N,KAFFEBRYGGARE 4X1.7 L 3460 WROSTFRI MONDO TWIN BONAMAT,0,N,N,N
76578105,6425,BB0210,ST,J,KAFFEBRYGGARE 2 L 2000 WROSTFRI ISO BONAMAT,0,N,N,N
76578107,9075,BB0210,ST,J,KAFFEBRYGGARE 2.2 L 2310 WROSTFRI TH BONAMAT,0,N,N,N
76578109,1635,BB0210,ST,J,PUMPTERMOS 2.2 L ROSTFRIFURENTO BONAMAT,0,N,N,N
76578111,333,BB0210,ST,J,GLASKANNA 1.7 L SVART FÖRNOVO & MONDO BONAMAT,0,N,N,N
76578113,402,BB0210,ST,J,FILTER FÖR MONDO/TH/NOVO/ISO85/245 MM VIT 1000 ST BONAMAT,0,N,N,N
76580858,2915,BB0170,ST,J,KAFFEBRYGGARE 1.25 L 1800 WPERFORMANCE THERMO WILFA,0,N,N,N
76580929,2150,BB0170,ST,J,KAFFEBRYGGARE 1.25 L 1650 WALUMINIUM ZENSE ALUX WILFA,0,N,N,N
76580979,751,BB0170,ST,J,BRÖDROST 4 SKIVOR 1400 WBORSTAT STÅL BRUNCH WILFA,0,N,N,N
76580981,737,BB0170,ST,J,TERMOSKANNA 1.25 L SVARTPERFORMANCE THERMO WILFA,0,N,N,N
76580983,848,BB0170,ST,J,LUFTFUKTARE 40 M2 VIT CLOUDWILFA,0,N,N,N
76580985,2800,BB0170,ST,N,KAPSELMASKIN M MJÖLKSKUMMARESVART VOLO CAPSULE WILFA,0,N,N,N
76581663,545,BB0170,ST,J,VATTENKOKARE 1.7 L ROSTFRITEMP WILFA,0,N,N,N
76581667,2335,BB0170,ST,J,AVFUKTARE 15 M2 DRY 12 WILFA,0,N,N,N
76581669,1215,BB0170,ST,N,VÅFFELJÄRN DUBBEL INKL. SLEV1500 W SVART JOY WILFA,0,N,N,N
76627584,3490,BB0120,ST,J,BORDSDAMMSUGARE SLADDLÖSFLEXXO GEN2 SERIE 4 BOSCH,0,N,N,N
76627586,2135,BB0120,ST,J,DAMMSUGARE SVART SERIE 4BGB41BA1 BOSCH,0,N,N,N
76651434,3650,BF0100,ST,J,BYGGRADIO 3200 MAH SVART U4XSANGEAN,0,N,N,N
76659531,370,BG0280,ST,J,STORMKÖK 8-DELAR VB,0,N,N,N
76735444,2705,BH0130,ST,J,BÅLPANNA 170 CM SVART HM8835HÄLLMARK,0,N,N,N
76792699,116,BF0160,ST,J,LADDKABEL 2 M USB-A TILL USB-CSVART STRONG SMARTLINE,0,N,N,N
76792700,56,BF0160,ST,J,LADDKABEL 1 M USB-A TILLMICRO-USB VIT SMARTLINE,0,N,N,N
76792701,66.5,BF0160,ST,J,LADDKABEL 2 M USB-A TILLMICRO-USB VIT SMARTLINE,0,N,N,N
76792702,250,BF0160,ST,J,LADDKABEL 2 M USB-A/LIGHTNINGSVART STRONG SMARTLINE,0,N,N,N
76977590,484,BF0100,ST,J,HÖRLURAR SVART DIME 3 TRUEWIRELESS SKULLCANDY,0,N,N,N
77016522,352,BF0160,ST,J,QI2-LADDARE MAGNETISK 15 W VITSMARTLINE,0,N,N,N
77322680,9425,BA0200,ST,J,TVÄTTMASKIN 8 KG 1400 V/MINVIT EFI621O84O ELECTROLUX,0,N,N,N
77322686,12100,BA0200,ST,N,"TVÄTTMASKIN 10,5 KG 1400 V/MINVIT EFI743RX4R ELECTROLUX",0,N,N,N
77426425,413,BF0140,ST,J,AIRTAG FÖR IPHONE/IPAD/IPODAPPLE,0,J,N,N
77426449,2300,BF0140,ST,J,APPLE TV 4K WIFI ETHERNET128 GB,0,J,N,N
77426453,2425,BF0140,ST,J,HÖRLURAR APPLE AIRPODS 4AKTIV BRUSREDUCERING,0,J,N,N
77426459,1795,BF0140,ST,J,HÖRLURAR APPLE AIRPODS 4,0,J,N,N
77554866,12100,BA0110,ST,N,INBYGGNADSMIKRO 21L 900W SVARTVÄNSTER BFL7221B1 BOSCH,0,J,N,N
77554868,5475,BA0110,ST,N,INBYGGNADSMIKRO 20L 800WROSTFRI BFL524MS0 BOSCH,0,J,N,N
77554870,3310,BA0110,ST,N,SPISFLÄKT INBYGGNAD 53 CMANTRACIT DLN53AA70 BOSCH,0,J,N,N
77554872,12100,BA0110,ST,N,INBYGGNADSMIKRO 21L 900W SVARTHÖGER BFR7221B1 BOSCH,0,J,N,N
77554874,4790,BA0110,ST,N,SPISFLÄKT INBYGGNAD 53 CMSILVER METALLIC DHL555BL BOSCH,0,J,N,N
77554876,24900,BA0110,ST,N,INDUKTIONSHÄLL 60 CM INBYGGDFLÄKT SVART PVS611B16E BOSCH,0,J,N,N
77554878,5350,BA0110,ST,N,SPISFLÄKT VÄGGHÄNGD 80 CMSVART KLARGLAS DWK85DK60 BOSCH,0,J,N,N
77554880,26700,BA0110,ST,N,INDUKTIONSHÄLL 80 CM INBYGGDFLÄKT SVART PVS811B16E BOSCH,0,J,N,N
77554882,7825,BA0110,ST,N,INDUKTIONSHÄLL 60 CM MED RAMSVART/ROSTFRI PIE645BB5E BOSCH,0,J,N,N
77554886,4730,BA0110,ST,N,SPISFLÄKT VÄGGHÄNGD 60 CMSVART KLARGLAS DWK65DK60 BOSCH,0,J,N,N
77554889,11250,BA0110,ST,N,INDUKTIONSHÄLL 60 CM SVARTPIX631HC1E BOSCH,0,J,N,N
77554897,10550,BA0130,ST,N,SPIS GLASKERAMIKHÄLL 60 CMVIT 400 V HKA090020V BOSCH,0,J,N,N
77558634,13150,BA0320,ST,N,HANDTORK FALCON 900W RF VIT,0,N,N,N
77558636,13150,BA0320,ST,N,HANDTORK FALCON 900W RF SVART,0,N,N,N
77558639,13150,BA0320,ST,N,HANDTORK FALCON 900W RF BORST,0,N,N,N
77951853,2110,BF0100,ST,J,HÖGTALARE PARTYSPEAKER 180 WSVART PS-931 SHARP,0,N,N,N
77952049,6775,BD0100,ST,J,OZONAGGREGAT 500 MG/HAIRMASTER WOZ400,0,N,N,N
78012261,12000,BD0100,ST,J,LUFTKONDIONERING 18000BTU 53M2,0,N,N,N
78187514,1915,BB0130,ST,J,DAMMSUGARE SVART EB61C2GRELECTROLUX,0,N,N,N
78187516,729,BB0150,ST,J,SPORTBLENDER 0.9 L 300 WROSTFRI E3SB1-4ST ELECTROLUX,0,N,N,N
78187518,490,BB0150,ST,J,ELVISP 500 W VIT EHM4WELECTROLUX,0,N,N,N
78187520,719,BB0150,ST,J,KAFFEBRYGGARE 1.4 L 1000 WGRANITGRÅ E3CM1-3ST ELECTROLUX,0,N,N,N
78187522,6125,BA0280,ST,N,ÖVERSKÅP KYLAPPARATER VÄLVDVIT 45-75 CM OT450W ELECTROLUX,0,N,N,N
78187524,859,BB0150,ST,J,BLENDER 1 L 350 W ROSTFRIE4CB1-6ST ELECTROLUX,0,N,N,N
78187526,525,BA0280,ST,N,FÖTTER DIKSMASKIN FÖRHÖJNING1 SET ELECTROLUX,0,N,N,N
78407640,380,BB0190,FRP,J,SMÖRGÅSGRILL DUBBEL XXLSVART/ROSTFRI 900 W EMERIO,0,N,N,N
78407642,573,BB0190,ST,J,VÅFFELJÄRN DUBBEL 1200 WSVART/ROSTFRI EMERIO,0,N,N,N
78407645,333,BB0190,ST,J,VÅFFELJÄRN ENKEL 1200 W SVARTEMERIO,0,N,N,N
78407651,148,BB0190,ST,J,PERSONVÅG DIGITAL VIT EMERIO,0,N,N,N
78407655,200,BB0190,ST,J,PERSONVÅG DIGITAL SVARTMINNESFUNKTION EMERIO,0,N,N,N
78544636,128,BF0160,ST,J,LJUDADAPTER USB-C TILL 3.5 MMVIT SMARTLINE,0,N,N,N
78544649,80.5,BF0160,ST,J,LADDKABEL 0.2 M USB-C TILLUSB-C VIT SMARTLINE,0,N,N,N
78544685,158,BF0160,ST,J,LADDKABEL 2 M USB-C TILL USB-CSVART STRONG SMARTLINE,0,N,N,N
78544708,158,BF0160,ST,J,LADDKABEL 2 M USB-C TILL USB-CVIT STRONG SMARTLINE,0,N,N,N
78590158,4810,BA0280,ST,N,KOLFILTER SUPER MCFB76ELECTROLUX,0,N,N,N
78590160,6750,BA0280,ST,N,KOLFILTER SUPER MCFB75ELECTROLUX,0,N,N,N
78590169,1535,BA0280,ST,N,PELARMONTAGEKIT UTAN HYLLA VITSTA8GW4 ELECTROLUX,0,N,N,N
78590177,568,BA0280,ST,N,KOLFILTER STANDARD MCFE01ELECTROLUX,0,N,N,N
78590181,192,BB0110,ST,J,DAMMSUGARPÅSE S-BAG ANTI-ODOUR4 ST E203S ELECTROLUX,0,N,N,N
78590183,657,BA0280,ST,N,KOLFILTER STANDARD MCFB71ELECTROLUX,0,N,N,N
78621190,4310,BH0130,ST,J,STEKHÄLL SET 78 V2 HÄLLMARK,0,N,N,N
78621192,3510,BH0130,ST,J,STEKHÄLL PREMIUM SET 58 V2HÄLLMARK,0,N,N,N
78621194,2400,BH0130,ST,J,STEKHÄLL SET 58 V2 HÄLLMARK,0,N,N,N
78621197,5825,BH0130,ST,J,STEKHÄLL PREMIUM SET 78 V2HÄLLMARK,0,N,N,N
78754385,2280,BF0110,ST,J,"DATORVÄSKA MED HJUL 17.3""SVART EVOSIGHT SAMSONITE",0,N,N,N
