Artikelnr,GNP,Materialklass,Enhet,Lagerförd,Benämning,Multipel,Miljöavgift,Förlängd ansvarstid,Energieffektivt
801138P,1790,CÖ99R0,ST,N,TAPET VÅG SILVER-BEIGESPIRA,0,N,N,N
801139P,1790,CÖ99R0,ST,N,TAPET VÅG PLATINASPIRA,0,N,N,N
801140P,1790,CÖ99R0,ST,N,TAPET MIDSOMMAR VITSPIRA,0,N,N,N
801141P,1790,CÖ99R0,ST,N,TAPET MIDSOMMAR SVARTSPIRA,0,N,N,N
801142P,1790,CÖ99R0,ST,N,TAPET ELSA VITSPIRA,0,N,N,N
801143P,1790,CÖ99R0,ST,N,TAPET ELSA SILVERSPIRA,0,N,N,N
801144P,1790,CÖ99R0,ST,N,TAPET ELSA GRÅSPIRA,0,N,N,N
801145P,1790,CÖ99R0,ST,N,TAPET SATIN VITSPIRA,0,N,N,N
801146P,1790,CÖ99R0,ST,N,TAPET SATIN LJUSGRÅSPIRA,0,N,N,N
801147P,1790,CÖ99R0,ST,N,TAPET SATIN GRÅMETALLICSPIRA,0,N,N,N
801148P,1790,CÖ99R0,ST,N,TAPET SATIN GRÖNSPIRA,0,N,N,N
801149P,1790,CÖ99R0,ST,N,TAPET SATIN MÖRKGRÅSPIRA,0,N,N,N
801150P,1790,CÖ99R0,ST,N,TAPET SATIN BLÅMETALLICSPIRA,0,N,N,N
801151P,1790,CÖ99R0,ST,N,TAPET BELLA SILVERSPIRA,0,N,N,N
801152P,1790,CÖ99R0,ST,N,TAPET BELLA BEIGESPIRA,0,N,N,N
801153P,1790,CÖ99R0,ST,N,"TAPET BELLA, GRÅSPIRA",0,N,N,N
801154P,1790,CÖ99R0,ST,N,"TAPET BELLA, BLÅSPIRA",0,N,N,N
801155P,1790,CÖ99R0,ST,N,TAPET VINBÄRSBLAD GRÅMETALLSPIRA,0,N,N,N
801156P,1790,CÖ99R0,ST,N,TAPET VINBÄRSBLAD BEIGESPIRA,0,N,N,N
801157P,1790,CÖ99R0,ST,N,TAPET VINBÄRSBLAD GRÖNSPIRA,0,N,N,N
801158P,1790,CÖ99R0,ST,N,TAPET VINBÄRSBLAD BLÅSPIRA,0,N,N,N
801159P,1790,CÖ99R0,ST,N,TAPET HARRY SILVERSPIRA,0,N,N,N
801160P,1790,CÖ99R0,ST,N,TAPET HARRY GRÅSPIRA,0,N,N,N
801161P,1790,CÖ99R0,ST,N,TAPET HARRY BEIGESPIRA,0,N,N,N
801162P,1790,CÖ99R0,ST,N,TAPET JUNI BEIGE-SILVERNATUR,0,N,N,N
801163P,1790,CÖ99R0,ST,N,TAPET JUNI MULTINATUR,0,N,N,N
801164P,1790,CÖ99R0,ST,N,TAPET JUNI BLÅNATUR,0,N,N,N
801165P,1790,CÖ99R0,ST,N,TAPET KÖRSBÄR ROSANATUR,0,N,N,N
801166P,1790,CÖ99R0,ST,N,TAPET KÖRSBÄR BEIGENATUR,0,N,N,N
801167P,1790,CÖ99R0,ST,N,TAPET KÖRSBÄR GRÖNNATUR,0,N,N,N
801168P,1790,CÖ99R0,ST,N,TAPET BLAD SILVERNATUR,0,N,N,N
801169P,1790,CÖ99R0,ST,N,TAPET BLAD GRÅNATUR,0,N,N,N
801170P,1790,CÖ99R0,ST,N,TAPET BLAD GRÖNNATUR,0,N,N,N
801171P,1790,CÖ99R0,ST,N,TAPET INEZ LJUSGRÅNATUR,0,N,N,N
801172P,1790,CÖ99R0,ST,N,TAPET INEZ SVART-VITNATUR,0,N,N,N
801173P,1790,CÖ99R0,ST,N,TAPET INEZ VIT-SVARTNATUR,0,N,N,N
801174P,1790,CÖ99R0,ST,N,TAPET BJÖRK SILVERNATUR,0,N,N,N
801175P,1790,CÖ99R0,ST,N,TAPET BJÖRK VITNATUR,0,N,N,N
801176P,1790,CÖ99R0,ST,N,TAPET BJÖRK LJUSGRÅNATUR,0,N,N,N
801177P,1790,CÖ99R0,ST,N,TAPET BJÖRK GRÅNATUR,0,N,N,N
801178P,1790,CÖ99R0,ST,N,TAPET ELLIPS VITNATUR,0,N,N,N
801179P,1790,CÖ99R0,ST,N,TAPET ELLIPS GRÅNATUR,0,N,N,N
801180P,1790,CÖ99R0,ST,N,TAPET ELLIPS BEIGENATUR,0,N,N,N
801181P,1790,CÖ99R0,ST,N,TAPET ELLIPS BEIGE-TURKOSNATUR,0,N,N,N
801182P,1790,CÖ99R0,ST,N,TAPET ELLIPS SVARTNATUR,0,N,N,N
801183P,1790,CÖ99R0,ST,N,TAPET GÅSÖGA SILVERNATUR,0,N,N,N
801184P,1790,CÖ99R0,ST,N,TAPET GÅSÖGA VITNATUR,0,N,N,N
801185P,1790,CÖ99R0,ST,N,TAPET GÅSÖGA BEIGENATUR,0,N,N,N
801186P,1790,CÖ99R0,ST,N,TAPET GÅSÖGA GRÖNNATUR,0,N,N,N
801187P,1790,CÖ99R0,ST,N,TAPET GÅSÖGA BLÅNATUR,0,N,N,N
801188P,1790,CÖ99R0,ST,N,TAPET STRIMMA SVARTENFÄRGAD & RANDIG,0,N,N,N
801189P,1790,CÖ99R0,ST,N,TAPET LINNE VITNATUR,0,N,N,N
801190P,1790,CÖ99R0,ST,N,TAPET LINNE SILVERSPIRA,0,N,N,N
801191P,1790,CÖ99R0,ST,N,TAPET LINNE SANDENFÄRGAD & RANDIG,0,N,N,N
801192P,1790,CÖ99R0,ST,N,TAPET LINNE LJUSGRÖNSPIRA,0,N,N,N
801193P,1790,CÖ99R0,ST,N,TAPET LINNE LJUSBLÅSPIRA,0,N,N,N
801194P,1790,CÖ99R0,ST,N,TAPET BREDRAND BLÅENFÄRGAD & RANDIG,0,N,N,N
801195P,1790,CÖ99R0,ST,N,TAPET BREDRAND GRÅENFÄRGAD & RANDIG,0,N,N,N
801196P,1790,CÖ99R0,ST,N,TAPET BREDRAND SVARTENFÄRGAD & RANDIG,0,N,N,N
801197P,1790,CÖ99R0,ST,N,TAPET BREDRAND SILVERENFÄRGAD & RANDIG,0,N,N,N
801198P,1875,CÖ99R0,ST,N,"TAPET LINJELEK, SILVERDURO 1900",0,N,N,N
801199P,1875,CÖ99R0,ST,N,"TAPET LINJELEK, VITGRÅDURO 1900",0,N,N,N
801200P,1875,CÖ99R0,ST,N,"TAPET LINJELEK, GRÅVITDURO 1900",0,N,N,N
801201P,1875,CÖ99R0,ST,N,"TAPET JOHANNELUND, SILVERDURO 1900",0,N,N,N
801202P,1875,CÖ99R0,ST,N,"TAPET JOHANNELUND, BEIGEDURO 1900",0,N,N,N
801203P,1875,CÖ99R0,ST,N,"TAPET JOHANNELUND, GRÅDURO 1900",0,N,N,N
801204P,1875,CÖ99R0,ST,N,"TAPET KRISTINA, ROSADURO 1900",0,N,N,N
801205P,1875,CÖ99R0,ST,N,"TAPET KRISTINA, BEIGGRÅDURO 1900",0,N,N,N
801206P,1875,CÖ99R0,ST,N,"TAPET KRISTINA, GRÖNDURO 1900",0,N,N,N
801207P,1875,CÖ99R0,ST,N,"TAPET KRISTINA, GRÅBLÅDURO 1900",0,N,N,N
801208P,1875,CÖ99R0,ST,N,"TAPET PÅSKLILJA, GULDURO 1900",0,N,N,N
801209P,1875,CÖ99R0,ST,N,"TAPET PÅSKLILJA, GRÅDURO 1900",0,N,N,N
801210P,1875,CÖ99R0,ST,N,"TAPET BUFFO, MULTIDURO 1900",0,N,N,N
801211P,1875,CÖ99R0,ST,N,"TAPET BUFFO, GRÅDURO 1900",0,N,N,N
801212P,1875,CÖ99R0,ST,N,"TAPET DUN, SILVERDURO 1900",0,N,N,N
801213P,1875,CÖ99R0,ST,N,"TAPET DUN, VITDURO 1900",0,N,N,N
801214P,1875,CÖ99R0,ST,N,"TAPET DUN, GRÅDURO 1900",0,N,N,N
801215P,1875,CÖ99R0,ST,N,"TAPET DUN, GRÖNDURO 1900",0,N,N,N
801216P,1875,CÖ99R0,ST,N,"TAPET DUN, BLÅDURO 1900",0,N,N,N
801217P,1875,CÖ99R0,ST,N,"TAPET LJUNGBACKA, BEIGEDURO 1900",0,N,N,N
801218P,1875,CÖ99R0,ST,N,"TAPET LJUNGBACKA, GULDURO 1900",0,N,N,N
801219P,1875,CÖ99R0,ST,N,"TAPET LJUNGBACKA, RÖDDURO 1900",0,N,N,N
801220P,1875,CÖ99R0,ST,N,"TAPET LJUNGBACKA, BLÅDURO 1900",0,N,N,N
801221P,1875,CÖ99R0,ST,N,"TAPET BRITTA, RÖDDURO 1900",0,N,N,N
801222P,1875,CÖ99R0,ST,N,"TAPET BRITTA, BLÅDURO 1900",0,N,N,N
801223P,1875,CÖ99R0,ST,N,"TAPET STAR, GRÅ/SILVERDURO 1900",0,N,N,N
801224P,1875,CÖ99R0,ST,N,"TAPET STAR, RÖDDURO 1900",0,N,N,N
801225P,1875,CÖ99R0,ST,N,"TAPET STAR, BLÅDURO 1900",0,N,N,N
801226P,1875,CÖ99R0,ST,N,"TAPET BLOMSTERÄNG, SILVERDURO 1900",0,N,N,N
801227P,1875,CÖ99R0,ST,N,"TAPET BLOMSTERÄNG, LJUSGRÅDURO 1900",0,N,N,N
801228P,1875,CÖ99R0,ST,N,"TAPET BLOMSTERÄNG, RÖDDURO 1900",0,N,N,N
801229P,1875,CÖ99R0,ST,N,"TAPET BLOMSTERÄNG, GRÅDURO 1900",0,N,N,N
801230P,1875,CÖ99R0,ST,N,"TAPET ESTER MARIAS K, BLÅDURO 1900",0,N,N,N
801231P,2955,CÖ99R0,ST,N,"TAPET GYSINGE, RÖDGAMMALSVENSKA QU",0,N,N,N
801232P,2955,CÖ99R0,ST,N,"TAPET GYSINGE, BLÅGAMMALSVENSKA QU",0,N,N,N
801233P,997,CÖ99R0,ST,N,"BÅRD VÄRMLANDS SÄBY, RÖDGAMMALSVENSKA QU",0,N,N,N
801234P,997,CÖ99R0,ST,N,"BÅRD VÄRMLANDS SÄBY, BLÅGAMMALSVENSKA QU",0,N,N,N
801235P,2955,CÖ99R0,ST,N,"TAPET DAHLSTRÖMSKAGÅRDEN, GULGAMMALSVENSKA QU",0,N,N,N
801236P,2955,CÖ99R0,ST,N,"TAPET DAHLSTRÖMSKAGÅRDEN, BLÅGAMMALSVENSKA QU",0,N,N,N
801237P,2955,CÖ99R0,ST,N,"TAPET DAHLSTRÖMSKAGÅRDEN, GRÅGAMMALSVENSKA QU",0,N,N,N
801238P,2955,CÖ99R0,ST,N,"TAPET SVINDERSVIKEN, MULTIGAMMALSVENSKA QU",0,N,N,N
801239P,2955,CÖ99R0,ST,N,"TAPET HEMMINGBO, RÖDGAMMALSVENSKA QU",0,N,N,N
801240P,2955,CÖ99R0,ST,N,"TAPET HEMMINGBO, BLÅGAMMALSVENSKA QU",0,N,N,N
801241P,2955,CÖ99R0,ST,N,"TAPET RENSHAMMAR, RÖDGAMMALSVENSKA QU",0,N,N,N
801242P,2955,CÖ99R0,ST,N,"TAPET RENSHAMMAR, BLÅGAMMALSVENSKA QU",0,N,N,N
801243P,1550,CÖ99R0,ST,N,"TAPET SÖDERBY, VITGAMMALSVENSKA QU",0,N,N,N
801244P,1550,CÖ99R0,ST,N,"TAPET SÖDERBY, BEIGEGAMMALSVENSKA QU",0,N,N,N
801245P,1550,CÖ99R0,ST,N,"TAPET SÖDERBY, GRÅGAMMALSVENSKA QU",0,N,N,N
801246P,1550,CÖ99R0,ST,N,"TAPET SÖDERBY, GRÖNGAMMALSVENSKA QU",0,N,N,N
801247P,2955,CÖ99R0,ST,N,"TAPET BÖRSJÖ, BEIGEGAMMALSVENSKA QU",0,N,N,N
801248P,2955,CÖ99R0,ST,N,"TAPET BÖRSJÖ, RÖDGAMMALSVENSKA QU",0,N,N,N
801249P,2955,CÖ99R0,ST,N,"TAPET BÖRSJÖ, BLÅGAMMALSVENSKA QU",0,N,N,N
801250P,2955,CÖ99R0,ST,N,"TAPET BÖRSJÖ, SVARTGAMMALSVENSKA QU",0,N,N,N
801251P,2955,CÖ99R0,ST,N,"TAPET ASTRID, BEIGEGAMMALSVENSKA QU",0,N,N,N
801252P,2955,CÖ99R0,ST,N,"TAPET ASTRID, BLÅGAMMALSVENSKA QU",0,N,N,N
801253P,2955,CÖ99R0,ST,N,"TAPET ASTRID, SVART/BEIGEGAMMALSVENSKA QU",0,N,N,N
801254P,2955,CÖ99R0,ST,N,"TAPET ASTRID, SVART/GULDGAMMALSVENSKA QU",0,N,N,N
801255P,2955,CÖ99R0,ST,N,"TAPET MAGASINET, RÖDGAMMALSVENSKA QU",0,N,N,N
801256P,2955,CÖ99R0,ST,N,"TAPET MAGASINET, BLÅGAMMALSVENSKA QU",0,N,N,N
801257P,2955,CÖ99R0,ST,N,"TAPET MAGASINET, SVARTGAMMALSVENSKA QU",0,N,N,N
801258P,2955,CÖ99R0,ST,N,"TAPET MAGASINET, GRÅGAMMALSVENSKA QU",0,N,N,N
801259P,2955,CÖ99R0,ST,N,"TAPET BRITAS HUS, ROSAGAMMALSVENSKA QU",0,N,N,N
801260P,2955,CÖ99R0,ST,N,"TAPET BRITAS HUS, BLÅGAMMALSVENSKA QU",0,N,N,N
801261P,2955,CÖ99R0,ST,N,"TAPET HÖGSTATORPET, GULGAMMALSVENSKA QU",0,N,N,N
801262P,2955,CÖ99R0,ST,N,"TAPET HÖGSTATORPET, BEIGEGAMMALSVENSKA QU",0,N,N,N
801263P,2955,CÖ99R0,ST,N,"TAPET HÖGSTATORPET, GRÅGAMMALSVENSKA QU",0,N,N,N
801264P,2955,CÖ99R0,ST,N,"TAPET HÖGSTATORPET, BLÅGAMMALSVENSKA QU",0,N,N,N
801265P,2955,CÖ99R0,ST,N,"TAPET HÖGSTATORPET, GRÖNGAMMALSVENSKA QU",0,N,N,N
801266P,2955,CÖ99R0,ST,N,"TAPET LYDIAS GÅRD, BEIGEGAMMALSVENSKA QU",0,N,N,N
801267P,2955,CÖ99R0,ST,N,"TAPET LYDIAS GÅRD, RÖDGAMMALSVENSKA QU",0,N,N,N
801268P,2955,CÖ99R0,ST,N,"TAPET LYDIAS GÅRD, GRÖNGAMMALSVENSKA QU",0,N,N,N
801269P,2955,CÖ99R0,ST,N,"TAPET RAMSJÖ, VITGAMMALSVENSKA QU",0,N,N,N
801270P,2955,CÖ99R0,ST,N,"TAPET RAMSJÖ, BEIGEGAMMALSVENSKA QU",0,N,N,N
801271P,2955,CÖ99R0,ST,N,"TAPET RAMSJÖ, GRÖNGAMMALSVENSKA QU",0,N,N,N
801272P,2955,CÖ99R0,ST,N,"TAPET DURO 1939, VITGAMMALSVENSKA QU",0,N,N,N
801273P,2955,CÖ99R0,ST,N,"TAPET DURO 1939, BEIGEGAMMALSVENSKA QU",0,N,N,N
801274P,2955,CÖ99R0,ST,N,"TAPET DURO 1939, GRÅGAMMALSVENSKA QU",0,N,N,N
801275P,1790,CÖ99R0,ST,N,"TAPET AUGUSTI, GRÅBLOMMOR&BLAD",0,N,N,N
801276P,1790,CÖ99R0,ST,N,"TAPET AUGUSTI, GRÖNBLOMMOR&BLAD",0,N,N,N
801277P,1790,CÖ99R0,ST,N,"TAPET AUGUSTI, SVARTBLOMMOR&BLAD",0,N,N,N
801278P,1790,CÖ99R0,ST,N,"TAPET HUDIKSVALLS TEATER, VITBLOMMOR&BLAD",0,N,N,N
801279P,1790,CÖ99R0,ST,N,"TAPET HUDIKSVALLS TEATER, GULBLOMMOR&BLAD",0,N,N,N
801280P,1790,CÖ99R0,ST,N,"TAPET HUDIKSVALLS TEATER, GRÅBLOMMOR&BLAD",0,N,N,N
801281P,1790,CÖ99R0,ST,N,"TAPET JENNY, VITBLOMMOR&BLAD",0,N,N,N
801282P,1790,CÖ99R0,ST,N,"TAPET JENNY, LJUSGRÖNBLOMMOR&BLAD",0,N,N,N
801283P,1790,CÖ99R0,ST,N,"TAPET JENNY, BLÅBLOMMOR&BLAD",0,N,N,N
801284P,1790,CÖ99R0,ST,N,"TAPET KARIN, GRÅBLOMMOR&BLAD",0,N,N,N
801285P,1790,CÖ99R0,ST,N,"TAPET KARIN, GRÖNBLOMMOR&BLAD",0,N,N,N
801286P,1790,CÖ99R0,ST,N,"TAPET KARIN, BLÅBLOMMOR&BLAD",0,N,N,N
801287P,1790,CÖ99R0,ST,N,"TAPET KARIN, MÖRKGRÅBLOMMOR&BLAD",0,N,N,N
801288P,1790,CÖ99R0,ST,N,"TAPET LILLSTJÄRNA, VITBLOMMOR&BLAD",0,N,N,N
801289P,1790,CÖ99R0,ST,N,"TAPET LILLSTJÄRNA, BEIGEBLOMMOR&BLAD",0,N,N,N
801290P,1790,CÖ99R0,ST,N,"TAPET LILLSTJÄRNA, GRÖNBLOMMOR&BLAD",0,N,N,N
801291P,1790,CÖ99R0,ST,N,"TAPET LILLSTJÄRNA, BLÅBLOMMOR&BLAD",0,N,N,N
801292P,1790,CÖ99R0,ST,N,"TAPET LILLSTJÄRNA, LJUSGULBLOMMOR&BLAD",0,N,N,N
801293P,1790,CÖ99R0,ST,N,"TAPET LILLY, VITBLOMMOR&BLAD",0,N,N,N
801294P,1790,CÖ99R0,ST,N,"TAPET LILLY, GRÖNBLOMMOR&BLAD",0,N,N,N
801295P,1790,CÖ99R0,ST,N,"TAPET LILLY, BLÅBLOMMOR&BLAD",0,N,N,N
801296P,1790,CÖ99R0,ST,N,"TAPET LILLY, GRÅBLOMMOR&BLAD",0,N,N,N
801297P,1790,CÖ99R0,ST,N,"TAPET VIDE, VITBLOMMOR&BLAD",0,N,N,N
801298P,1790,CÖ99R0,ST,N,"TAPET VIDE, GRÅBLOMMOR&BLAD",0,N,N,N
801299P,1790,CÖ99R0,ST,N,"TAPET VIDE, GRÖNBLOMMOR&BLAD",0,N,N,N
801300P,1790,CÖ99R0,ST,N,"TAPET VIDE, BLÅBLOMMOR&BLAD",0,N,N,N
801301P,1790,CÖ99R0,ST,N,"TAPET VILDROS, LJUSBLÅBLOMMOR&BLAD",0,N,N,N
801302P,1790,CÖ99R0,ST,N,"TAPET VILDROS, GRÖNBLOMMOR&BLAD",0,N,N,N
801303P,1790,CÖ99R0,ST,N,"TAPET VILDROS, BLÅBLOMMOR&BLAD",0,N,N,N
801304P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, GRÖN VITMOSSAENFÄRGAD & RANDIG",0,N,N,N
801305P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, DIMBLÅENFÄRGAD & RANDIG",0,N,N,N
801306P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, GRÖNLAVENFÄRGAD & RANDIG",0,N,N,N
801307P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, BLÅGRÖNENFÄRGAD & RANDIG",0,N,N,N
801308P,1790,CÖ99R0,ST,N,"TAPET LINNE, LJUSROSTENFÄRGAD & RANDIG",0,N,N,N
801309P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, SAFFRANENFÄRGAD & RANDIG",0,N,N,N
801310P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, GAMMELROSAENFÄRGAD & RANDIG",0,N,N,N
801311P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, ROSTENFÄRGAD & RANDIG",0,N,N,N
801312P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, LJUS BLÅGRÖNENFÄRGAD & RANDIG",0,N,N,N
801313P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, GRANGRÖNENFÄRGAD & RANDIG",0,N,N,N
801314P,1790,CÖ99R0,ST,N,"TAPET STEN, VITENFÄRGAD & RANDIG",0,N,N,N
801315P,1790,CÖ99R0,ST,N,"TAPET STEN, GRÖN MARMORENFÄRGAD & RANDIG",0,N,N,N
801316P,1790,CÖ99R0,ST,N,"TAPET STEN, LJUSBLÅENFÄRGAD & RANDIG",0,N,N,N
801317P,1790,CÖ99R0,ST,N,"TAPET STEN, GAMMELROSAENFÄRGAD & RANDIG",0,N,N,N
801318P,1790,CÖ99R0,ST,N,"TAPET STEN, KOLMÅRDSMARMORENFÄRGAD & RANDIG",0,N,N,N
801319P,1790,CÖ99R0,ST,N,"TAPET LINNE, BLÅENFÄRGAD & RANDIG",0,N,N,N
801320P,1790,CÖ99R0,ST,N,"TAPET LINNE, LINNEGRÅENFÄRGAD & RANDIG",0,N,N,N
801321P,1790,CÖ99R0,ST,N,"TAPET LINNE, HAVREENFÄRGAD & RANDIG",0,N,N,N
801322P,1790,CÖ99R0,ST,N,"TAPET LINNE, LJUS GAMMELROSAENFÄRGAD & RANDIG",0,N,N,N
801323P,1790,CÖ99R0,ST,N,"TAPET LINNE, LJUSBLÅENFÄRGAD & RANDIG",0,N,N,N
801324P,1790,CÖ99R0,ST,N,"TAPET LINNE, LJUS BJÖRKENFÄRGAD & RANDIG",0,N,N,N
801325P,1790,CÖ99R0,ST,N,"TAPET AXEL, GRÅENFÄRGAD & RANDIG",0,N,N,N
801326P,1790,CÖ99R0,ST,N,"TAPET AXEL, BEIGEENFÄRGAD & RANDIG",0,N,N,N
801327P,1790,CÖ99R0,ST,N,"TAPET AXEL, GRÖNENFÄRGAD & RANDIG",0,N,N,N
801328P,1790,CÖ99R0,ST,N,"TAPET AXEL, DIMBLÅENFÄRGAD & RANDIG",0,N,N,N
801329P,1790,CÖ99R0,ST,N,"TAPET AXEL, MÖRKBLÅENFÄRGAD & RANDIG",0,N,N,N
801330P,1790,CÖ99R0,ST,N,"TAPET AXEL, SVARTENFÄRGAD & RANDIG",0,N,N,N
801331P,1790,CÖ99R0,ST,N,"TAPET ARVID, VIT/VITENFÄRGAD & RANDIG",0,N,N,N
801332P,1790,CÖ99R0,ST,N,"TAPET ARVID, GRÅENFÄRGAD & RANDIG",0,N,N,N
801333P,1790,CÖ99R0,ST,N,"TAPET ARVID, BEIGEENFÄRGAD & RANDIG",0,N,N,N
801334P,1790,CÖ99R0,ST,N,"TAPET ARVID, ROSAENFÄRGAD & RANDIG",0,N,N,N
801335P,1790,CÖ99R0,ST,N,"TAPET ARVID, LJUSGRÖNENFÄRGAD & RANDIG",0,N,N,N
801336P,1790,CÖ99R0,ST,N,"TAPET ARVID, BLÅGRÖNENFÄRGAD & RANDIG",0,N,N,N
801337P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, MÖRKBLÅENFÄRGAD & RANDIG",0,N,N,N
801338P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, LJUSGRÖNENFÄRGAD & RANDIG",0,N,N,N
801339P,1220,CÖ99R0,ST,N,"TAPET QVINTUS, ÄRGGRÖNENFÄRGAD & RANDIG",0,N,N,N
801340P,1790,CÖ99R0,ST,N,"TAPET KRISTINA, GULHAV & LAND",0,N,N,N
801341P,1790,CÖ99R0,ST,N,"TAPET KRISTINA, BEIGE/ROSTHAV & LAND",0,N,N,N
801342P,1790,CÖ99R0,ST,N,"TAPET KRISTINA, MÖRKGRÖNHAV & LAND",0,N,N,N
801343P,1790,CÖ99R0,ST,N,"TAPET KRISTINA, MÖRKGRÅHAV & LAND",0,N,N,N
801344P,1790,CÖ99R0,ST,N,"TAPET STRÅ, VITVITHAV & LAND",0,N,N,N
801345P,1790,CÖ99R0,ST,N,"TAPET STRÅ, BEIGEHAV & LAND",0,N,N,N
801346P,1790,CÖ99R0,ST,N,"TAPET STRÅ, MÖRKGRÅHAV & LAND",0,N,N,N
801347P,1790,CÖ99R0,ST,N,"TAPET HAVET ÄR DJUPT, GRÖNHAV & LAND",0,N,N,N
801348P,1790,CÖ99R0,ST,N,"TAPET HAVET ÄR DJUPT, BLÅHAV & LAND",0,N,N,N
801349P,1790,CÖ99R0,ST,N,"TAPET SIRI, VIT OCH GRÖNGRÅHAV & LAND",0,N,N,N
801350P,1790,CÖ99R0,ST,N,"TAPET SIRI, LJUSGRÅHAV & LAND",0,N,N,N
801351P,1790,CÖ99R0,ST,N,"TAPET SIRI, BEIGEHAV & LAND",0,N,N,N
801352P,1790,CÖ99R0,ST,N,"TAPET SIRI, MÖRKGRÅHAV & LAND",0,N,N,N
801353P,1790,CÖ99R0,ST,N,"TAPET TUVA, LJUSGRÅHAV & LAND",0,N,N,N
801354P,1790,CÖ99R0,ST,N,"TAPET TUVA, BEIGEHAV & LAND",0,N,N,N
801355P,1790,CÖ99R0,ST,N,"TAPET TUVA, BLÅHAV & LAND",0,N,N,N
801356P,1790,CÖ99R0,ST,N,"TAPET TUVA, GRÖNHAV & LAND",0,N,N,N
801357P,1790,CÖ99R0,ST,N,"TAPET TUVA, DJUP BLÅGRÅHAV & LAND",0,N,N,N
801358P,1790,CÖ99R0,ST,N,"TAPET STRANDÄNG, BEIGE/ROSTHAV & LAND",0,N,N,N
801359P,1790,CÖ99R0,ST,N,"TAPET STRANDÄNG, BLÅHAV & LAND",0,N,N,N
801360P,1790,CÖ99R0,ST,N,"TAPET STRANDÄNG, GRÖNHAV & LAND",0,N,N,N
801361P,3250,CÖ99R0,ST,N,TAPET KRISTINA MURALHAV & LAND,0,N,N,N
801362P,6500,CÖ99R0,ST,N,TAPET KUSTENHAV & LAND,0,N,N,N
801363P,2955,CÖ99R0,ST,N,"TAPET ASTRID, GRÅFLORA",0,N,N,N
801364P,2955,CÖ99R0,ST,N,"TAPET ASTRID, GRÖNFLORA",0,N,N,N
801365P,2955,CÖ99R0,ST,N,TAPET INGRID GRÅGS KLASSIKER 1850-1950,0,N,N,N
801366P,2955,CÖ99R0,ST,N,TAPET INGRID GULGS KLASSIKER 1850-1950,0,N,N,N
801367P,2955,CÖ99R0,ST,N,TAPET INGRID GRÖNGS KLASSIKER 1850-1950,0,N,N,N
801368P,2955,CÖ99R0,ST,N,TAPET INGRID BLÅGS KLASSIKER 1850-1950,0,N,N,N
801369P,2955,CÖ99R0,ST,N,TAPET INGRID SVARTGS KLASSIKER 1850-1950,0,N,N,N
801370P,2955,CÖ99R0,ST,N,TAPET ALNÖN LJUSGRÅGS KLASSIKER 1850-1950,0,N,N,N
801371P,2955,CÖ99R0,ST,N,TAPET ALNÖN BEIGEGS KLASSIKER 1850-1950,0,N,N,N
801372P,2955,CÖ99R0,ST,N,TAPET ALNÖN MÖRKGRÅGS KLASSIKER 1850-1950,0,N,N,N
801373P,2955,CÖ99R0,ST,N,TAPET EDSBYN GRÅGS KLASSIKER 1850-1950,0,N,N,N
801374P,2955,CÖ99R0,ST,N,TAPET EDSBYN BEIGEGS KLASSIKER 1850-1950,0,N,N,N
801375P,2955,CÖ99R0,ST,N,TAPET EDSBYN GRÖNGS KLASSIKER 1850-1950,0,N,N,N
801376P,2955,CÖ99R0,ST,N,TAPET EDSBYN BLÅGS KLASSIKER 1850-1950,0,N,N,N
801377P,2955,CÖ99R0,ST,N,TAPET SIGRID BEIGEGS KLASSIKER 1850-1950,0,N,N,N
801378P,2955,CÖ99R0,ST,N,TAPET SIGRID BLÅGS KLASSIKER 1850-1950,0,N,N,N
801379P,2955,CÖ99R0,ST,N,TAPET SIGRID GULGRÖNGS KLASSIKER 1850-1950,0,N,N,N
801380P,2955,CÖ99R0,ST,N,TAPET SIGRID ROSAGRÖNGS KLASSIKER 1850-1950,0,N,N,N
801381P,2955,CÖ99R0,ST,N,TAPET IRIS GRÅGS KLASSIKER 1850-1950,0,N,N,N
801382P,2955,CÖ99R0,ST,N,TAPET IRIS BEIGEGS KLASSIKER 1850-1950,0,N,N,N
801383P,2955,CÖ99R0,ST,N,TAPET IRIS BLÅGS KLASSIKER 1850-1950,0,N,N,N
801384P,2955,CÖ99R0,ST,N,TAPET IRIS GRÖNGS KLASSIKER 1850-1950,0,N,N,N
801385P,2955,CÖ99R0,ST,N,TAPET OVANSJÖ BEIGEGS KLASSIKER 1850-1950,0,N,N,N
801386P,2955,CÖ99R0,ST,N,TAPET OVANSJÖ GRÖNGS KLASSIKER 1850-1950,0,N,N,N
801387P,2955,CÖ99R0,ST,N,TAPET OVANSJÖ SVARTGS KLASSIKER 1850-1950,0,N,N,N
